long,lat,year,TimePeriod,RCP,scenario,treecanopy_percent,Ann_Herb_percent,Bare_percent,Herb_percent,Litter_percent,Shrub_percent,DrySoilDays_Summer_whole,Evap_Summer,ExtremeShortTermDryStress_Summer_whole,FrostDays_Winter,NonDrySWA_Summer_whole,PPT_Winter,PPT_Summer,T_Winter,T_Summer,Tmax_Summer,Tmin_Winter,VWC_Winter_whole,VWC_Spring_whole,VWC_Summer_whole,VWC_Fall_whole
-110.021,37.58,2021,NT,8.5,sc58,13.636,0.0,58.182,12.727,7.273,13.636,0.0,5.319,40.437,59.0,0.196,3.39,12.94,1.571,25.759,46.0,-21.61,0.085,0.055,0.057,0.06
-110.021,37.58,2021,NT,8.5,sc59,13.636,0.0,58.182,12.727,7.273,13.636,0.0,3.507,36.066,55.0,0.103,4.1,7.61,3.97,24.517,37.29,-8.15,0.097,0.057,0.052,0.129
-110.021,37.58,2021,NT,8.5,sc60,13.636,0.0,58.182,12.727,7.273,13.636,0.0,3.387,36.019,89.0,0.084,3.09,7.47,-2.152,23.354,37.09,-16.76,0.059,0.08,0.053,0.1
-110.021,37.58,2021,NT,8.5,sc61,13.636,0.0,58.182,12.727,7.273,13.636,0.0,1.061,36.939,51.0,0.003,13.02,1.9,3.171,24.453,38.12,-15.95,0.142,0.083,0.049,0.101
-110.021,37.58,2022,NT,4.5,sc22,13.636,0.0,58.182,12.727,7.273,13.636,0.0,3.117,36.684,78.0,0.049,2.07,5.28,1.99,24.981,37.82,-8.1,0.088,0.069,0.05,0.057
-110.021,37.58,2022,NT,4.5,sc23,13.636,0.0,58.182,12.727,7.273,13.636,0.0,3.379,36.589,66.0,0.012,18.13,5.4,1.857,24.28,38.07,-11.87,0.15,0.076,0.05,0.112
-110.021,37.58,2022,NT,4.5,sc24,13.636,0.0,58.182,12.727,7.273,13.636,0.0,3.52,36.354,61.0,0.044,6.66,6.88,2.275,24.723,38.25,-8.28,0.143,0.072,0.052,0.096
-110.021,37.58,2022,NT,4.5,sc25,13.636,0.0,58.182,12.727,7.273,13.636,0.0,2.783,37.241,82.0,0.011,11.01,4.19,0.165,24.566,38.51,-13.0,0.126,0.1,0.049,0.057
-110.021,37.58,2022,NT,4.5,sc26,13.636,0.0,58.182,12.727,7.273,13.636,0.0,4.449,35.317,89.0,0.109,4.42,8.86,-3.716,22.557,37.78,-29.72,0.055,0.079,0.054,0.058
-110.021,37.58,2022,NT,4.5,sc27,13.636,0.0,58.182,12.727,7.273,13.636,0.0,3.171,36.4,73.0,0.086,2.73,6.77,0.815,24.577,37.27,-20.49,0.071,0.055,0.053,0.063
-110.021,37.58,2022,NT,4.5,sc28,13.636,0.0,58.182,12.727,7.273,13.636,0.0,4.235,37.192,79.0,0.382,7.96,14.88,-0.39,24.547,38.89,-15.69,0.094,0.076,0.063,0.051
-110.021,37.58,2022,NT,4.5,sc29,13.636,0.0,58.182,12.727,7.273,13.636,0.0,2.339,37.994,72.0,0.0,5.62,3.39,0.043,25.164,39.13,-17.43,0.108,0.06,0.049,0.053
-110.021,37.58,2022,NT,4.5,sc30,13.636,0.0,58.182,12.727,7.273,13.636,0.0,4.716,36.732,76.0,0.159,5.14,10.19,1.591,24.426,38.75,-11.75,0.071,0.071,0.056,0.071
-110.021,37.58,2022,NT,4.5,sc31,13.636,0.0,58.182,12.727,7.273,13.636,0.0,4.353,36.197,50.0,0.093,5.35,7.65,3.753,23.772,37.28,-7.66,0.138,0.07,0.053,0.107
-110.021,37.58,2022,NT,4.5,sc32,13.636,0.0,58.182,12.727,7.273,13.636,0.0,2.08,37.666,65.0,0.0,3.06,3.26,3.061,24.647,39.37,-8.99,0.127,0.061,0.049,0.075
-110.021,37.58,2022,NT,4.5,sc33,13.636,0.0,58.182,12.727,7.273,13.636,0.0,1.99,37.063,77.0,0.156,8.79,5.51,-0.582,23.434,37.67,-19.8,0.132,0.079,0.054,0.118
-110.021,37.58,2022,NT,4.5,sc34,13.636,0.0,58.182,12.727,7.273,13.636,0.0,3.086,35.13,73.0,0.22,2.8,13.21,2.011,24.625,35.5,-12.09,0.132,0.091,0.057,0.122
-110.021,37.58,2022,NT,4.5,sc35,13.636,0.0,58.182,12.727,7.273,13.636,0.0,1.805,36.474,81.0,0.0,4.37,2.03,2.092,23.939,37.75,-15.38,0.103,0.075,0.049,0.071
-110.021,37.58,2022,NT,4.5,sc36,13.636,0.0,58.182,12.727,7.273,13.636,0.0,2.81,36.301,75.0,0.05,2.47,7.39,2.179,24.595,36.89,-10.28,0.081,0.056,0.052,0.088
-110.021,37.58,2022,NT,4.5,sc37,13.636,0.0,58.182,12.727,7.273,13.636,0.0,1.921,36.269,69.0,0.0,3.16,2.56,1.602,24.274,37.59,-14.76,0.078,0.059,0.049,0.059
-110.021,37.58,2022,NT,4.5,sc38,13.636,0.0,58.182,12.727,7.273,13.636,0.0,5.312,38.591,75.0,0.375,6.87,11.89,0.486,23.787,39.99,-11.93,0.129,0.076,0.063,0.09
-110.021,37.58,2022,NT,4.5,sc39,13.636,0.0,58.182,12.727,7.273,13.636,0.0,3.375,36.652,68.0,0.043,3.5,6.07,2.38,25.32,37.77,-12.9,0.083,0.062,0.052,0.053
-110.021,37.58,2022,NT,4.5,sc40,13.636,0.0,58.182,12.727,7.273,13.636,0.0,3.754,38.164,82.0,0.0,6.56,5.32,0.052,25.8,38.92,-11.9,0.139,0.087,0.05,0.092
-110.021,37.58,2022,NT,4.5,sc41,13.636,0.0,58.182,12.727,7.273,13.636,0.0,2.418,37.824,80.0,0.012,5.99,3.86,-1.002,25.679,39.22,-26.42,0.088,0.077,0.05,0.052
-110.021,37.58,2022,NT,8.5,sc42,13.636,0.0,58.182,12.727,7.273,13.636,0.0,3.084,36.668,73.0,0.001,11.0,4.74,0.89,23.778,38.04,-12.65,0.148,0.088,0.05,0.069
-110.021,37.58,2022,NT,8.5,sc43,13.636,0.0,58.182,12.727,7.273,13.636,0.0,5.744,36.644,64.0,0.155,7.97,11.42,2.288,23.658,37.89,-8.3,0.141,0.086,0.056,0.103
-110.021,37.58,2022,NT,8.5,sc44,13.636,0.0,58.182,12.727,7.273,13.636,0.0,3.196,37.008,65.0,0.132,6.03,7.58,2.307,24.514,38.43,-15.85,0.137,0.062,0.055,0.064
-110.021,37.58,2022,NT,8.5,sc45,13.636,0.0,58.182,12.727,7.273,13.636,0.0,4.316,38.262,64.0,0.032,2.06,7.13,2.626,25.276,39.59,-8.63,0.113,0.076,0.051,0.066
-110.021,37.58,2022,NT,8.5,sc46,13.636,0.0,58.182,12.727,7.273,13.636,0.0,1.672,39.002,77.0,0.0,4.32,2.12,3.0,26.185,39.7,-7.71,0.088,0.055,0.048,0.063
-110.021,37.58,2022,NT,8.5,sc47,13.636,0.0,58.182,12.727,7.273,13.636,0.0,2.351,37.254,73.0,0.191,15.8,5.97,0.338,23.411,39.61,-11.95,0.131,0.075,0.056,0.062
-110.021,37.58,2022,NT,8.5,sc48,13.636,0.0,58.182,12.727,7.273,13.636,0.0,4.831,38.329,84.0,0.22,1.93,10.29,1.212,25.943,40.04,-13.3,0.134,0.055,0.058,0.054
-110.021,37.58,2022,NT,8.5,sc49,13.636,0.0,58.182,12.727,7.273,13.636,0.0,2.503,36.583,62.0,0.0,4.73,2.99,2.691,24.352,37.62,-9.75,0.124,0.091,0.048,0.092
-110.021,37.58,2022,NT,8.5,sc50,13.636,0.0,58.182,12.727,7.273,13.636,0.0,6.167,32.738,76.0,0.143,7.37,12.73,0.29,20.873,33.88,-12.9,0.132,0.091,0.055,0.078
-110.021,37.58,2022,NT,8.5,sc51,13.636,0.0,58.182,12.727,7.273,13.636,0.0,3.286,38.331,65.0,0.189,7.02,7.91,0.755,25.145,38.94,-17.96,0.104,0.085,0.056,0.11
-110.021,37.58,2022,NT,8.5,sc52,13.636,0.0,58.182,12.727,7.273,13.636,0.0,2.463,37.845,63.0,0.007,3.5,3.37,4.015,24.642,39.46,-8.4,0.112,0.066,0.05,0.051
-110.021,37.58,2022,NT,8.5,sc53,13.636,0.0,58.182,12.727,7.273,13.636,0.0,2.552,35.94,82.0,0.0,2.4,3.44,0.616,23.54,36.58,-11.3,0.09,0.052,0.049,0.103
-110.021,37.58,2022,NT,8.5,sc54,13.636,0.0,58.182,12.727,7.273,13.636,0.0,4.239,36.735,72.0,0.298,10.41,8.73,2.365,25.055,37.44,-9.87,0.128,0.069,0.06,0.054
-110.021,37.58,2022,NT,8.5,sc55,13.636,0.0,58.182,12.727,7.273,13.636,0.0,5.362,35.786,58.0,0.249,5.97,9.55,3.643,23.792,37.87,-8.3,0.141,0.097,0.058,0.066
-110.021,37.58,2022,NT,8.5,sc56,13.636,0.0,58.182,12.727,7.273,13.636,0.0,1.808,37.162,81.0,0.038,4.99,3.71,0.341,23.723,37.94,-14.91,0.113,0.063,0.051,0.084
-110.021,37.58,2022,NT,8.5,sc57,13.636,0.0,58.182,12.727,7.273,13.636,0.0,2.336,39.184,51.0,0.019,1.79,4.03,4.92,26.07,41.19,-6.76,0.054,0.074,0.05,0.11
-110.021,37.58,2022,NT,8.5,sc58,13.636,0.0,58.182,12.727,7.273,13.636,0.0,2.417,40.825,57.0,0.024,5.08,4.46,2.452,26.222,42.78,-12.19,0.128,0.081,0.05,0.06
-110.021,37.58,2022,NT,8.5,sc59,13.636,0.0,58.182,12.727,7.273,13.636,0.0,5.298,36.919,81.0,0.255,8.77,11.45,-0.5,23.881,37.83,-18.97,0.138,0.077,0.059,0.077
-110.021,37.58,2022,NT,8.5,sc60,13.636,0.0,58.182,12.727,7.273,13.636,0.0,4.423,35.803,81.0,0.086,7.33,8.14,-0.576,24.13,36.72,-15.46,0.143,0.09,0.053,0.073
-110.021,37.58,2022,NT,8.5,sc61,13.636,0.0,58.182,12.727,7.273,13.636,0.0,1.924,37.828,80.0,0.019,6.79,3.65,1.164,24.64,38.68,-11.97,0.148,0.074,0.05,0.075
-110.021,37.58,2023,NT,4.5,sc22,13.636,0.0,58.182,12.727,7.273,13.636,0.0,2.485,36.756,78.0,0.005,2.91,4.95,0.664,24.376,38.45,-13.69,0.069,0.057,0.05,0.102
-110.021,37.58,2023,NT,4.5,sc23,13.636,0.0,58.182,12.727,7.273,13.636,0.0,4.257,35.039,82.0,0.0,10.19,5.87,-0.031,23.563,36.58,-12.04,0.144,0.072,0.05,0.076
-110.021,37.58,2023,NT,4.5,sc24,13.636,0.0,58.182,12.727,7.273,13.636,0.0,2.019,37.758,75.0,0.0,3.35,2.54,1.518,25.941,38.22,-10.37,0.13,0.062,0.049,0.052
-110.021,37.58,2023,NT,4.5,sc25,13.636,0.0,58.182,12.727,7.273,13.636,0.0,5.432,36.369,58.0,0.45,12.43,16.19,1.944,24.932,38.62,-14.93,0.124,0.088,0.066,0.058
-110.021,37.58,2023,NT,4.5,sc26,13.636,0.0,58.182,12.727,7.273,13.636,0.0,0.535,36.856,75.0,0.0,8.46,0.52,1.524,23.894,38.05,-10.42,0.09,0.077,0.048,0.059
-110.021,37.58,2023,NT,4.5,sc27,13.636,0.0,58.182,12.727,7.273,13.636,0.0,3.45,36.103,68.0,0.0,4.59,4.84,3.103,23.281,37.34,-11.37,0.105,0.068,0.05,0.075
-110.021,37.58,2023,NT,4.5,sc28,13.636,0.0,58.182,12.727,7.273,13.636,0.0,2.688,35.782,86.0,0.0,2.57,3.69,-0.436,24.036,36.7,-19.15,0.07,0.051,0.049,0.103
-110.021,37.58,2023,NT,4.5,sc29,13.636,0.0,58.182,12.727,7.273,13.636,0.0,3.728,36.001,75.0,0.037,4.74,8.2,0.361,22.999,37.85,-20.47,0.078,0.073,0.052,0.089
-110.021,37.58,2023,NT,4.5,sc30,13.636,0.0,58.182,12.727,7.273,13.636,0.0,2.635,37.024,77.0,0.045,10.85,5.18,-0.681,24.636,38.29,-16.66,0.114,0.086,0.05,0.128
-110.021,37.58,2023,NT,4.5,sc31,13.636,0.0,58.182,12.727,7.273,13.636,0.0,4.069,36.831,89.0,0.527,3.37,15.19,-1.311,23.538,38.0,-18.68,0.12,0.063,0.068,0.075
-110.021,37.58,2023,NT,4.5,sc32,13.636,0.0,58.182,12.727,7.273,13.636,0.0,3.472,38.545,78.0,0.124,1.87,7.45,2.972,25.447,38.94,-8.36,0.057,0.062,0.054,0.115
-110.021,37.58,2023,NT,4.5,sc33,13.636,0.0,58.182,12.727,7.273,13.636,0.0,4.912,35.843,74.0,0.175,6.02,10.18,0.069,23.214,36.97,-12.53,0.139,0.073,0.056,0.099
-110.021,37.58,2023,NT,4.5,sc34,13.636,0.0,58.182,12.727,7.273,13.636,0.0,3.446,37.642,65.0,0.001,5.64,5.14,2.451,25.605,38.82,-9.9,0.106,0.083,0.049,0.082
-110.021,37.58,2023,NT,4.5,sc35,13.636,0.0,58.182,12.727,7.273,13.636,0.0,3.68,37.11,70.0,0.061,3.99,7.25,1.556,24.267,38.33,-11.25,0.104,0.059,0.052,0.087
-110.021,37.58,2023,NT,4.5,sc36,13.636,0.0,58.182,12.727,7.273,13.636,0.0,4.238,35.322,67.0,0.204,10.43,9.01,1.592,24.244,36.07,-11.69,0.147,0.095,0.056,0.113
-110.021,37.58,2023,NT,4.5,sc37,13.636,0.0,58.182,12.727,7.273,13.636,0.0,1.892,38.515,62.0,0.0,6.0,2.08,2.72,26.106,39.46,-10.27,0.125,0.071,0.049,0.085
-110.021,37.58,2023,NT,4.5,sc38,13.636,0.0,58.182,12.727,7.273,13.636,0.0,3.555,38.398,74.0,0.248,9.2,9.82,0.525,24.523,40.82,-14.18,0.142,0.072,0.059,0.087
-110.021,37.58,2023,NT,4.5,sc39,13.636,0.0,58.182,12.727,7.273,13.636,0.0,5.049,36.341,81.0,0.278,6.92,11.03,-1.657,24.82,37.13,-22.73,0.11,0.07,0.059,0.065
-110.021,37.58,2023,NT,4.5,sc40,13.636,0.0,58.182,12.727,7.273,13.636,0.0,3.892,33.835,80.0,0.002,6.42,5.64,0.502,22.517,35.66,-11.73,0.115,0.076,0.05,0.06
-110.021,37.58,2023,NT,4.5,sc41,13.636,0.0,58.182,12.727,7.273,13.636,0.0,3.336,36.978,71.0,0.102,5.85,5.2,0.649,24.397,39.99,-11.09,0.092,0.094,0.054,0.063
-110.021,37.58,2023,NT,8.5,sc42,13.636,0.0,58.182,12.727,7.273,13.636,0.0,5.801,35.813,61.0,0.368,3.97,12.32,3.72,23.274,37.25,-10.99,0.11,0.064,0.063,0.088
-110.021,37.58,2023,NT,8.5,sc43,13.636,0.0,58.182,12.727,7.273,13.636,0.0,4.384,36.962,67.0,0.326,6.14,10.95,2.518,24.282,37.68,-14.71,0.146,0.071,0.061,0.091
-110.021,37.58,2023,NT,8.5,sc44,13.636,0.0,58.182,12.727,7.273,13.636,0.0,3.204,35.841,58.0,0.372,8.82,9.2,3.412,23.803,36.39,-11.01,0.138,0.092,0.062,0.097
-110.021,37.58,2023,NT,8.5,sc45,13.636,0.0,58.182,12.727,7.273,13.636,0.0,3.82,36.434,55.0,0.06,7.3,7.77,3.323,24.955,37.64,-10.44,0.123,0.069,0.052,0.064
-110.021,37.58,2023,NT,8.5,sc46,13.636,0.0,58.182,12.727,7.273,13.636,0.0,2.168,36.671,86.0,0.042,4.81,4.95,1.68,24.013,38.06,-12.86,0.126,0.065,0.051,0.083
-110.021,37.58,2023,NT,8.5,sc47,13.636,0.0,58.182,12.727,7.273,13.636,0.0,5.027,35.092,65.0,0.126,14.28,10.21,2.381,24.494,35.75,-16.87,0.119,0.066,0.055,0.098
-110.021,37.58,2023,NT,8.5,sc48,13.636,0.0,58.182,12.727,7.273,13.636,0.0,5.944,36.178,77.0,0.48,3.64,15.52,0.054,24.218,37.88,-19.23,0.118,0.057,0.066,0.082
-110.021,37.58,2023,NT,8.5,sc49,13.636,0.0,58.182,12.727,7.273,13.636,0.0,4.126,35.334,71.0,0.335,7.61,10.36,1.788,23.569,35.73,-10.13,0.147,0.073,0.062,0.099
-110.021,37.58,2023,NT,8.5,sc50,13.636,0.0,58.182,12.727,7.273,13.636,0.0,5.934,34.843,49.0,0.505,11.71,15.46,4.079,23.132,36.23,-10.21,0.144,0.077,0.068,0.105
-110.021,37.58,2023,NT,8.5,sc51,13.636,0.0,58.182,12.727,7.273,13.636,0.0,2.996,37.661,50.0,0.009,7.45,4.69,3.788,24.432,38.79,-10.88,0.147,0.091,0.05,0.11
-110.021,37.58,2023,NT,8.5,sc52,13.636,0.0,58.182,12.727,7.273,13.636,0.0,5.601,34.738,58.0,0.304,10.28,11.74,1.015,24.177,35.21,-16.92,0.118,0.104,0.06,0.079
-110.021,37.58,2023,NT,8.5,sc53,13.636,0.0,58.182,12.727,7.273,13.636,0.0,5.745,36.589,70.0,0.262,10.23,12.44,1.953,23.826,38.24,-9.94,0.148,0.083,0.06,0.055
-110.021,37.58,2023,NT,8.5,sc54,13.636,0.0,58.182,12.727,7.273,13.636,0.0,0.989,36.719,76.0,0.0,8.29,1.01,1.166,25.104,37.83,-10.94,0.106,0.089,0.048,0.07
-110.021,37.58,2023,NT,8.5,sc55,13.636,0.0,58.182,12.727,7.273,13.636,0.0,7.657,35.894,69.0,0.544,7.34,18.07,1.827,23.675,37.36,-11.95,0.101,0.075,0.069,0.106
-110.021,37.58,2023,NT,8.5,sc56,13.636,0.0,58.182,12.727,7.273,13.636,0.0,4.553,35.102,77.0,0.18,3.89,10.01,-0.128,24.307,35.84,-10.87,0.114,0.077,0.057,0.077
-110.021,37.58,2023,NT,8.5,sc57,13.636,0.0,58.182,12.727,7.273,13.636,0.0,2.644,38.338,72.0,0.136,14.53,5.69,2.174,24.792,40.73,-12.72,0.153,0.072,0.054,0.09
-110.021,37.58,2023,NT,8.5,sc58,13.636,0.0,58.182,12.727,7.273,13.636,0.0,2.042,39.57,75.0,0.0,5.86,2.89,1.869,26.393,40.33,-11.66,0.082,0.074,0.049,0.101
-110.021,37.58,2023,NT,8.5,sc59,13.636,0.0,58.182,12.727,7.273,13.636,0.0,5.958,36.789,83.0,0.289,7.67,13.48,-1.436,24.487,38.06,-16.34,0.105,0.082,0.06,0.079
-110.021,37.58,2023,NT,8.5,sc60,13.636,0.0,58.182,12.727,7.273,13.636,0.0,2.814,37.032,78.0,0.018,3.19,5.03,1.697,23.864,37.78,-8.01,0.131,0.059,0.051,0.064
-110.021,37.58,2023,NT,8.5,sc61,13.636,0.0,58.182,12.727,7.273,13.636,0.0,2.577,37.292,86.0,0.013,6.42,4.05,-1.549,25.101,38.37,-20.49,0.117,0.094,0.05,0.067
-110.021,37.58,2024,NT,4.5,sc22,13.636,0.0,58.182,12.727,7.273,13.636,0.0,4.179,35.257,66.0,0.266,6.87,9.03,2.83,23.343,35.81,-12.04,0.148,0.072,0.059,0.098
-110.021,37.58,2024,NT,4.5,sc23,13.636,0.0,58.182,12.727,7.273,13.636,0.0,3.659,38.715,71.0,0.111,4.6,7.58,2.216,24.63,39.99,-16.81,0.114,0.084,0.054,0.098
-110.021,37.58,2024,NT,4.5,sc24,13.636,0.0,58.182,12.727,7.273,13.636,0.0,4.527,35.85,62.0,0.04,4.94,8.08,3.979,24.148,36.59,-12.52,0.114,0.074,0.052,0.086
-110.021,37.58,2024,NT,4.5,sc25,13.636,0.0,58.182,12.727,7.273,13.636,0.0,2.859,38.277,82.0,0.001,12.15,4.45,0.235,26.158,39.28,-16.7,0.15,0.089,0.05,0.05
-110.021,37.58,2024,NT,4.5,sc26,13.636,0.0,58.182,12.727,7.273,13.636,0.0,2.678,36.701,79.0,0.027,1.54,3.69,2.611,25.623,38.06,-7.54,0.054,0.053,0.049,0.058
-110.021,37.58,2024,NT,4.5,sc27,13.636,0.0,58.182,12.727,7.273,13.636,0.0,1.794,36.78,64.0,0.0,12.22,2.36,1.221,24.559,37.53,-14.81,0.151,0.083,0.049,0.073
-110.021,37.58,2024,NT,4.5,sc28,13.636,0.0,58.182,12.727,7.273,13.636,0.0,3.039,37.117,63.0,0.089,12.65,6.76,1.776,24.231,38.2,-11.68,0.144,0.068,0.052,0.07
-110.021,37.58,2024,NT,4.5,sc29,13.636,0.0,58.182,12.727,7.273,13.636,0.0,2.358,36.354,68.0,0.0,10.48,3.72,2.144,24.542,37.02,-11.46,0.139,0.095,0.05,0.086
-110.021,37.58,2024,NT,4.5,sc30,13.636,0.0,58.182,12.727,7.273,13.636,0.0,4.935,33.969,73.0,0.548,16.32,14.95,0.772,22.274,35.02,-11.62,0.145,0.082,0.069,0.074
-110.021,37.58,2024,NT,4.5,sc31,13.636,0.0,58.182,12.727,7.273,13.636,0.0,1.222,39.087,57.0,0.0,4.51,1.53,3.968,24.073,40.06,-7.55,0.139,0.106,0.048,0.057
-110.021,37.58,2024,NT,4.5,sc32,13.636,0.0,58.182,12.727,7.273,13.636,0.0,3.994,36.112,75.0,0.056,9.24,6.87,1.0,24.619,36.98,-14.33,0.146,0.071,0.051,0.08
-110.021,37.58,2024,NT,4.5,sc33,13.636,0.0,58.182,12.727,7.273,13.636,0.0,5.959,35.558,78.0,0.742,8.13,18.73,0.594,23.125,36.71,-14.16,0.113,0.085,0.076,0.11
-110.021,37.58,2024,NT,4.5,sc34,13.636,0.0,58.182,12.727,7.273,13.636,0.0,3.129,36.269,73.0,0.376,9.17,8.01,-0.395,24.513,37.21,-24.06,0.145,0.076,0.062,0.108
-110.021,37.58,2024,NT,4.5,sc35,13.636,0.0,58.182,12.727,7.273,13.636,0.0,2.507,36.478,71.0,0.273,2.8,8.05,2.957,24.378,37.54,-9.24,0.077,0.089,0.059,0.085
-110.021,37.58,2024,NT,4.5,sc36,13.636,0.0,58.182,12.727,7.273,13.636,0.0,6.011,36.378,67.0,0.633,3.05,17.46,2.0,23.044,37.87,-15.07,0.134,0.08,0.072,0.085
-110.021,37.58,2024,NT,4.5,sc37,13.636,0.0,58.182,12.727,7.273,13.636,0.0,3.513,39.228,64.0,0.25,2.27,9.5,3.331,26.35,41.55,-8.93,0.061,0.059,0.059,0.113
-110.021,37.58,2024,NT,4.5,sc38,13.636,0.0,58.182,12.727,7.273,13.636,0.0,3.286,38.53,63.0,0.015,7.12,5.8,2.641,24.221,39.48,-10.26,0.138,0.09,0.051,0.074
-110.021,37.58,2024,NT,4.5,sc39,13.636,0.0,58.182,12.727,7.273,13.636,0.0,1.81,38.185,76.0,0.045,4.48,4.16,1.36,25.369,38.88,-12.59,0.068,0.058,0.051,0.061
-110.021,37.58,2024,NT,4.5,sc40,13.636,0.0,58.182,12.727,7.273,13.636,0.0,3.012,36.148,88.0,0.26,6.8,6.94,-2.489,24.514,37.36,-16.89,0.067,0.075,0.059,0.084
-110.021,37.58,2024,NT,4.5,sc41,13.636,0.0,58.182,12.727,7.273,13.636,0.0,2.676,37.575,81.0,0.003,3.52,4.2,1.059,25.259,38.74,-9.94,0.079,0.054,0.05,0.057
-110.021,37.58,2024,NT,8.5,sc42,13.636,0.0,58.182,12.727,7.273,13.636,0.0,3.595,37.835,81.0,0.371,9.65,9.2,-0.29,24.819,39.42,-13.75,0.142,0.094,0.061,0.056
-110.021,37.58,2024,NT,8.5,sc43,13.636,0.0,58.182,12.727,7.273,13.636,0.0,2.973,36.695,80.0,0.0,5.97,4.18,1.157,24.167,38.13,-16.43,0.142,0.085,0.049,0.105
-110.021,37.58,2024,NT,8.5,sc44,13.636,0.0,58.182,12.727,7.273,13.636,0.0,3.554,36.837,75.0,0.168,5.83,8.61,0.438,25.708,37.22,-15.85,0.133,0.082,0.055,0.113
-110.021,37.58,2024,NT,8.5,sc45,13.636,0.0,58.182,12.727,7.273,13.636,0.0,1.9,37.952,70.0,0.002,5.29,3.2,1.953,25.938,38.79,-13.15,0.147,0.066,0.049,0.085
-110.021,37.58,2024,NT,8.5,sc46,13.636,0.0,58.182,12.727,7.273,13.636,0.0,2.023,37.218,81.0,0.003,2.92,2.22,1.801,24.884,37.78,-7.36,0.087,0.054,0.049,0.083
-110.021,37.58,2024,NT,8.5,sc47,13.636,0.0,58.182,12.727,7.273,13.636,0.0,3.634,37.596,65.0,0.057,3.3,6.24,3.389,25.329,38.87,-7.37,0.108,0.078,0.052,0.075
-110.021,37.58,2024,NT,8.5,sc48,13.636,0.0,58.182,12.727,7.273,13.636,0.0,1.886,36.59,81.0,0.003,2.63,2.86,0.934,24.159,37.98,-11.14,0.058,0.054,0.049,0.053
-110.021,37.58,2024,NT,8.5,sc49,13.636,0.0,58.182,12.727,7.273,13.636,0.0,2.475,35.587,72.0,0.131,5.41,5.02,1.19,24.145,36.28,-15.17,0.142,0.074,0.054,0.066
-110.021,37.58,2024,NT,8.5,sc50,13.636,0.0,58.182,12.727,7.273,13.636,0.0,2.723,36.834,67.0,0.0,5.84,4.36,2.345,23.643,38.46,-12.83,0.138,0.085,0.05,0.097
-110.021,37.58,2024,NT,8.5,sc51,13.636,0.0,58.182,12.727,7.273,13.636,0.0,5.318,35.964,83.0,0.037,13.18,8.15,-0.624,24.84,36.41,-16.63,0.147,0.084,0.051,0.117
-110.021,37.58,2024,NT,8.5,sc52,13.636,0.0,58.182,12.727,7.273,13.636,0.0,3.508,37.896,58.0,0.132,8.71,6.75,2.513,25.532,38.93,-16.5,0.148,0.099,0.054,0.114
-110.021,37.58,2024,NT,8.5,sc53,13.636,0.0,58.182,12.727,7.273,13.636,0.0,1.942,37.006,75.0,0.002,1.97,2.27,1.552,24.486,37.95,-11.32,0.059,0.073,0.049,0.096
-110.021,37.58,2024,NT,8.5,sc54,13.636,0.0,58.182,12.727,7.273,13.636,0.0,1.107,37.737,82.0,0.0,7.08,1.36,-0.721,26.67,38.34,-17.12,0.139,0.09,0.048,0.063
-110.021,37.58,2024,NT,8.5,sc55,13.636,0.0,58.182,12.727,7.273,13.636,0.0,1.142,39.333,72.0,0.0,6.02,1.49,1.77,26.319,40.36,-21.17,0.101,0.081,0.048,0.094
-110.021,37.58,2024,NT,8.5,sc56,13.636,0.0,58.182,12.727,7.273,13.636,0.0,2.891,38.562,80.0,0.021,5.45,4.86,1.708,24.134,39.56,-12.45,0.121,0.073,0.05,0.117
-110.021,37.58,2024,NT,8.5,sc57,13.636,0.0,58.182,12.727,7.273,13.636,0.0,3.567,37.017,54.0,0.143,5.87,8.22,3.761,24.437,38.61,-11.91,0.111,0.1,0.055,0.085
-110.021,37.58,2024,NT,8.5,sc58,13.636,0.0,58.182,12.727,7.273,13.636,0.0,2.161,42.352,58.0,0.052,6.91,3.68,2.53,27.561,47.17,-11.48,0.146,0.066,0.051,0.063
-110.021,37.58,2024,NT,8.5,sc59,13.636,0.0,58.182,12.727,7.273,13.636,0.0,2.853,36.319,69.0,0.28,15.58,9.25,1.569,24.138,37.75,-10.44,0.111,0.072,0.06,0.069
-110.021,37.58,2024,NT,8.5,sc60,13.636,0.0,58.182,12.727,7.273,13.636,0.0,3.687,37.216,75.0,0.106,1.7,7.94,1.892,24.503,37.67,-10.35,0.103,0.055,0.054,0.108
-110.021,37.58,2024,NT,8.5,sc61,13.636,0.0,58.182,12.727,7.273,13.636,0.0,2.426,37.581,49.0,0.042,4.05,4.21,5.375,25.015,38.8,-7.18,0.121,0.058,0.05,0.086
-110.021,37.585,2021,NT,4.5,sc22,0.0,5.051,37.374,15.152,13.131,0.0,0.0,3.32,36.099,73.0,0.132,6.27,6.6,1.601,24.291,36.72,-12.66,0.106,0.089,0.032,0.038
-110.021,37.585,2021,NT,4.5,sc23,0.0,5.051,37.374,15.152,13.131,0.0,0.0,2.486,36.3,71.0,0.011,6.94,3.35,1.353,23.906,37.7,-18.77,0.118,0.095,0.031,0.068
-110.021,37.585,2021,NT,4.5,sc24,0.0,5.051,37.374,15.152,13.131,0.0,0.0,2.766,37.201,87.0,0.038,5.75,5.4,-0.343,25.34,37.54,-16.12,0.078,0.088,0.031,0.058
